date,strategy,asset,weight
2011-05-31,Proposed Strategy,BIL,0.1722235904812627
2011-06-30,Equal Weight,SPY,0.07692307692307694
2011-06-30,Equal Weight,QQQ,0.07692307692307694
2011-06-30,Equal Weight,IWM,0.07692307692307694
2011-06-30,Equal Weight,EFA,0.07692307692307694
2011-06-30,Equal Weight,EEM,0.07692307692307694
2011-06-30,Equal Weight,TLT,0.07692307692307694
2011-06-30,Equal Weight,IEF,0.07692307692307694
2011-06-30,Equal Weight,SHY,0.07692307692307694
2011-06-30,Equal Weight,LQD,0.07692307692307694
2011-06-30,Equal Weight,HYG,0.07692307692307694
2011-06-30,Equal Weight,GLD,0.07692307692307694
2011-06-30,Equal Weight,DBC,0.07692307692307694
2011-06-30,Equal Weight,VNQ,0.07692307692307694
2011-06-30,Equal Weight,BIL,0.0
2011-06-30,Minimum Variance,SPY,0.05125766421866742
2011-06-30,Minimum Variance,QQQ,0.013761335006453435
2011-06-30,Minimum Variance,IWM,4.248999931468918e-08
2011-06-30,Minimum Variance,EFA,1.953482480880063e-08
2011-06-30,Minimum Variance,EEM,2.1873281447305173e-08
2011-06-30,Minimum Variance,TLT,1.917382134913599e-08
2011-06-30,Minimum Variance,IEF,0.1776239445421117
2011-06-30,Minimum Variance,SHY,0.24999998314594024
2011-06-30,Minimum Variance,LQD,0.24228907763540106
2011-06-30,Minimum Variance,HYG,0.2499999193448499
2011-06-30,Minimum Variance,GLD,0.012764177693554892
2011-06-30,Minimum Variance,DBC,0.0023037688381561667
2011-06-30,Minimum Variance,VNQ,2.650293827398373e-08
2011-06-30,Minimum Variance,BIL,0.0
2011-06-30,Traditional MVO,SPY,4.764343022727279e-08
2011-06-30,Traditional MVO,QQQ,0.24999997630082424
2011-06-30,Traditional MVO,IWM,0.24999999056988423
2011-06-30,Traditional MVO,EFA,5.174872389840041e-08
2011-06-30,Traditional MVO,EEM,1.4630913774303771e-08
2011-06-30,Traditional MVO,TLT,0.0
2011-06-30,Traditional MVO,IEF,1.3749236288161973e-09
2011-06-30,Traditional MVO,SHY,0.0
2011-06-30,Traditional MVO,LQD,1.6120289086758583e-09
2011-06-30,Traditional MVO,HYG,0.0
2011-06-30,Traditional MVO,GLD,9.808672313294571e-09
2011-06-30,Traditional MVO,DBC,0.2499999922082723
2011-06-30,Traditional MVO,VNQ,0.24999991410232647
2011-06-30,Traditional MVO,BIL,0.0
2011-06-30,Proposed Strategy,SPY,2.084498437574994e-09
2011-06-30,Proposed Strategy,QQQ,0.10331025980460225
2011-06-30,Proposed Strategy,IWM,0.1905279212981653
2011-06-30,Proposed Strategy,EFA,2.2061647150392869e-10
2011-06-30,Proposed Strategy,EEM,6.3536722839886e-10
2011-06-30,Proposed Strategy,TLT,1.7588772200271475e-09
2011-06-30,Proposed Strategy,IEF,6.755580729496656e-09
2011-06-30,Proposed Strategy,SHY,2.1482441601286437e-10
2011-06-30,Proposed Strategy,LQD,2.1775078962045173e-09
2011-06-30,Proposed Strategy,HYG,7.768968006328925e-10
2011-06-30,Proposed Strategy,GLD,0.2031083017106221
2011-06-30,Proposed Strategy,DBC,0.23558199082979872
2011-06-30,Proposed Strategy,VNQ,0.09105724522522603
2011-06-30,Proposed Strategy,BIL,0.17641426650741635
2011-07-29,Equal Weight,SPY,0.07692307692307694
2011-07-29,Equal Weight,QQQ,0.07692307692307694
2011-07-29,Equal Weight,IWM,0.07692307692307694
2011-07-29,Equal Weight,EFA,0.07692307692307694
2011-07-29,Equal Weight,EEM,0.07692307692307694
2011-07-29,Equal Weight,TLT,0.07692307692307694
2011-07-29,Equal Weight,IEF,0.07692307692307694
2011-07-29,Equal Weight,SHY,0.07692307692307694
2011-07-29,Equal Weight,LQD,0.07692307692307694
2011-07-29,Equal Weight,HYG,0.07692307692307694
2011-07-29,Equal Weight,GLD,0.07692307692307694
2011-07-29,Equal Weight,DBC,0.07692307692307694
2011-07-29,Equal Weight,VNQ,0.07692307692307694
2011-07-29,Equal Weight,BIL,0.0
2011-07-29,Minimum Variance,SPY,0.07143705641737264
2011-07-29,Minimum Variance,QQQ,1.4188818511140327e-06
2011-07-29,Minimum Variance,IWM,1.5245111758791955e-07
2011-07-29,Minimum Variance,EFA,9.974475542282205e-08
2011-07-29,Minimum Variance,EEM,1.0321370191587698e-07
2011-07-29,Minimum Variance,TLT,3.960638835948939e-08
2011-07-29,Minimum Variance,IEF,0.16619633222765523
2011-07-29,Minimum Variance,SHY,0.24999992327746295
2011-07-29,Minimum Variance,LQD,0.241664896308879
2011-07-29,Minimum Variance,HYG,0.24999969191227048
2011-07-29,Minimum Variance,GLD,0.020282676888808065
2011-07-29,Minimum Variance,DBC,0.00041747029962164046
2011-07-29,Minimum Variance,VNQ,1.3877011565554438e-07
2011-07-29,Minimum Variance,BIL,0.0
2011-07-29,Traditional MVO,SPY,0.0
2011-07-29,Traditional MVO,QQQ,0.24999999995679428
