date,strategy,solver_status,solver_success,objective_value,full_weight_sum,risky_weight_sum,cash_weight,min_risky_weight,max_risky_weight,turnover,transaction_cost,constraint_valid,target_volatility_violation,predicted_volatility,target_volatility,covariance_estimator,cov_min_eigenvalue_before,cov_min_eigenvalue_after,cov_psd_repaired,alpha_scale,momentum_lookback_days,momentum_skip_days,trend_window_days,covariance_lookback_days,stress_ewma_span_days,stress_short_window_days,stress_reference_window_days,sigma_ewma_short,sigma_ew_63d,sigma_ew_252d,v_t,rho_t,rho_mode,market_state_mode,effective_target_volatility,target_volatility_mode,lambda_tc,eta_l2,fallback_used,robust_penalty,solver_time_seconds,risk_aversion
2014-04-30,Proposed Strategy,optimal,True,0.04609673969354397,1.0,0.9999999999648002,3.519991716871342e-11,0.0,0.25000000003538625,0.008338843273289433,8.338843273289434e-06,True,0.0,0.1372903530428875,0.15359625149183448,ewma,3.0887702243393887e-06,3.088770224339475e-06,False,0.03,252,21,200,20,20,63,252,0.04865162261248887,0.05627500618344663,0.0747270686227366,0.6510575553031399,0.052084604424251196,dynamic,ewma,0.15359625149183448,inverse_vt,0.001,0.01,False,0.007150713729504592,0.004499209000000004,
2014-05-30,Equal Weight,,True,,1.0000000000000004,1.0000000000000004,0.0,0.07692307692307694,0.07692307692307694,0.0069328418871327235,6.932841887132724e-06,True,0.0,0.03248483219506327,,ewma,1.959083571784923e-06,1.959083571784457e-06,False,0.03,252,21,200,20,20,63,252,,0.04771387130283101,0.0735556194058808,0.6486774455605531,0.03243387227802765,dynamic,standard,,n/a,0.001,0.01,False,,,
2014-05-30,Minimum Variance,optimal,True,0.0013886379181595036,1.0,1.0,0.0,1.7564596500389272e-08,0.24999997660772058,0.012683544282409977,1.2683544282409977e-05,True,0.0,0.037264432347206146,,sample,1.2398113435467581e-05,1.2398113435466728e-05,False,0.03,252,21,200,252,20,63,252,,0.04771387130283101,0.0735556194058808,0.6486774455605531,0.03243387227802765,dynamic,standard,,n/a,0.001,0.01,False,,0.004324291000000091,
2014-05-30,Traditional MVO,optimal,True,0.16758941980812786,1.0,1.0,0.0,0.0,0.24999999998887398,0.005407020706141457,5.4070207061414575e-06,True,0.0,0.12452070897290583,,sample,1.2398113435467581e-05,1.2398113435466728e-05,False,0.03,252,21,200,252,20,63,252,,0.04771387130283101,0.0735556194058808,0.6486774455605531,0.03243387227802765,dynamic,standard,,n/a,0.001,0.01,False,,0.00612108400000011,1.0
2014-05-30,Proposed Strategy,optimal,True,0.04868752424332846,1.0000000000000002,0.9999999998539071,1.4609302812745744e-10,0.0,0.24999999998728129,0.005407020768046751,5.407020768046751e-06,True,0.0,0.09526934927279039,0.16,ewma,1.959083571784923e-06,1.959083571784457e-06,False,0.03,252,21,200,20,20,63,252,0.03463955936221657,0.04771387130283101,0.0735556194058808,0.5,0.04,dynamic,ewma,0.16,inverse_vt,0.001,0.01,False,0.0038107739709116175,0.006529875000000018,
2014-06-30,Equal Weight,,True,,1.0000000000000004,1.0000000000000004,0.0,0.07692307692307694,0.07692307692307694,0.007922399344632854,7.922399344632854e-06,True,0.0,0.03101399644517513,,ewma,3.0773045101878133e-06,3.0773045101876705e-06,False,0.03,252,21,200,20,20,63,252,,0.04105028864604221,0.06312016272757506,0.6503514387821552,0.03251757193910776,dynamic,standard,,n/a,0.001,0.01,False,,,
2014-06-30,Minimum Variance,optimal,True,0.0009827157742578144,1.0,1.0,0.0,3.32670143950491e-08,0.24999993760576877,0.07617084221692998,7.617084221692998e-05,True,0.0,0.03134829778884037,,sample,1.274112496462962e-05,1.2741124964629504e-05,False,0.03,252,21,200,252,20,63,252,,0.04105028864604221,0.06312016272757506,0.6503514387821552,0.03251757193910776,dynamic,standard,,n/a,0.001,0.01,False,,0.0025318750000002943,
2014-06-30,Traditional MVO,optimal,True,0.22861139453516044,1.0,1.0,0.0,0.0,0.2500000000027255,0.00657624303073454,6.57624303073454e-06,True,0.0,0.1143167073202064,,sample,1.274112496462962e-05,1.2741124964629504e-05,False,0.03,252,21,200,252,20,63,252,,0.04105028864604221,0.06312016272757506,0.6503514387821552,0.03251757193910776,dynamic,standard,,n/a,0.001,0.01,False,,0.0028375000000000483,1.0
2014-06-30,Proposed Strategy,optimal,True,0.04949288137496016,1.0,0.9999999998289935,1.7100650488990966e-10,0.0,0.25000000010738266,0.006576243921231917,6.576243921231917e-06,True,0.0,0.058535760182202884,0.16,ewma,3.0773045101878133e-06,3.0773045101876705e-06,False,0.03,252,21,200,20,20,63,252,0.03067493349020979,0.04105028864604221,0.06312016272757506,0.5,0.04,dynamic,ewma,0.16,inverse_vt,0.001,0.01,False,0.0023414304072881175,0.004697833000000262,
2014-07-31,Equal Weight,,True,,1.0000000000000004,1.0000000000000004,0.0,0.07692307692307694,0.07692307692307694,0.009742154063964469,9.74215406396447e-06,True,0.0,0.057129985932293126,,ewma,4.406231096749496e-06,4.406231096749322e-06,False,0.03,252,21,200,20,20,63,252,,0.041374033494081586,0.060599559684312694,0.682744787414553,0.03413723937072765,dynamic,standard,,n/a,0.001,0.01,False,,,
2014-07-31,Minimum Variance,optimal,True,0.0008043606234654503,1.0,1.0,0.0,4.4176136115745797e-08,0.24999994803882536,0.029883848603544934,2.9883848603544936e-05,True,0.0,0.028361252149110946,,sample,1.2960372481958315e-05,1.2960372481958802e-05,False,0.03,252,21,200,252,20,63,252,,0.041374033494081586,0.060599559684312694,0.682744787414553,0.03413723937072765,dynamic,standard,,n/a,0.001,0.01,False,,0.0025896659999999905,
2014-07-31,Traditional MVO,optimal,True,0.16025795525517683,1.0,1.0,0.0,2.723474244522954e-10,0.24999999968180328,0.2510188790603038,0.0002510188790603038,True,0.0,0.11763689738407161,,sample,1.2960372481958315e-05,1.2960372481958802e-05,False,0.03,252,21,200,252,20,63,252,,0.041374033494081586,0.060599559684312694,0.682744787414553,0.03413723937072765,dynamic,standard,,n/a,0.001,0.01,False,,0.002778500000000239,1.0
2014-07-31,Proposed Strategy,optimal,True,0.036146551743688415,0.9999999999999999,0.9999999998216245,1.783754698113357e-10,0.0,0.25000000001312156,0.2510188761015934,0.0002510188761015934,True,2.4003479759393542e-11,0.09989244353722708,0.0998924435132236,ewma,4.406231096749496e-06,4.406231096749322e-06,False,0.03,252,21,200,20,20,63,252,0.06066480862117526,0.041374033494081586,0.060599559684312694,1.0010767229531448,0.08008613783625158,dynamic,ewma,0.0998924435132236,inverse_vt,0.001,0.01,False,0.008000000001922351,0.004748707999999713,
2014-08-29,Equal Weight,,True,,1.0000000000000004,1.0000000000000004,0.0,0.07692307692307694,0.07692307692307694,0.007874562696989343,7.874562696989343e-06,True,0.0,0.029626530249583977,,ewma,4.407639175103866e-06,4.407639175103698e-06,False,0.03,252,21,200,20,20,63,252,,0.04183693364366287,0.05800916219995289,0.7212125129381174,0.03606062564690587,dynamic,standard,,n/a,0.001,0.01,False,,,
2014-08-29,Minimum Variance,optimal,True,0.000681734553471825,1.0,1.0,0.0,2.0748276509777015e-08,0.24999997708078966,0.03579814867040875,3.579814867040875e-05,True,0.0,0.026110046983332386,,sample,1.3090765199478657e-05,1.3090765199479987e-05,False,0.03,252,21,200,252,20,63,252,,0.04183693364366287,0.05800916219995289,0.7212125129381174,0.03606062564690587,dynamic,standard,,n/a,0.001,0.01,False,,0.0025562080000001153,
2014-08-29,Traditional MVO,optimal,True,0.22527403093334503,0.9999999999999999,0.9999999999999999,0.0,0.0,0.24999999923786453,0.25039245562061463,0.00025039245562061464,True,0.0,0.10893333397885951,,sample,1.3090765199478657e-05,1.3090765199479987e-05,False,0.03,252,21,200,252,20,63,252,,0.04183693364366287,0.05800916219995289,0.7212125129381174,0.03606062564690587,dynamic,standard,,n/a,0.001,0.01,False,,0.00284216699999984,1.0
2014-08-29,Proposed Strategy,optimal,True,0.043287348734504974,1.0,0.9999999999681499,3.185003049161973e-11,0.0,0.24999999998627936,0.32729886072403414,0.00032729886072403416,True,0.0,0.06682290108433649,0.16,ewma,4.407639175103866e-06,4.407639175103698e-06,False,0.03,252,21,200,20,20,63,252,0.03541564187730835,0.04183693364366287,0.05800916219995289,0.610518072218204,0.04884144577745632,dynamic,ewma,0.16,inverse_vt,0.001,0.01,False,0.0032637271000029496,0.004479916999999833,
2014-09-30,Equal Weight,,True,,1.0000000000000004,1.0000000000000004,0.0,0.07692307692307694,0.07692307692307694,0.012573741670310938,1.257374167031094e-05,True,0.0,0.050555411402575426,,ewma,2.119060568274711e-06,2.1190605682751738e-06,False,0.03,252,21,200,20,20,63,252,,0.04873678753777672,0.055212215454000714,0.8827174772289493,0.04413587386144747,dynamic,standard,,n/a,0.001,0.01,False,,,
2014-09-30,Minimum Variance,optimal,True,0.0005784253828987078,1.0,1.0,0.0,1.1529345753295728e-07,0.24999985430586455,0.03977991094603842,3.977991094603842e-05,True,0.0,0.024050475731234672,,sample,1.3270012698308305e-05,1.327001269831065e-05,False,0.03,252,21,200,252,20,63,252,,0.04873678753777672,0.055212215454000714,0.8827174772289493,0.04413587386144747,dynamic,standard,,n/a,0.001,0.01,False,,0.0024718749999999012,
2014-09-30,Traditional MVO,optimal,True,0.16618324777436486,1.0,1.0,0.0,0.0,0.2500000000382831,0.2553494615960692,0.0002553494615960692,True,0.0,0.07556679484895128,,sample,1.3270012698308305e-05,1.327001269831065e-05,False,0.03,252,21,200,252,20,63,252,,0.04873678753777672,0.055212215454000714,0.8827174772289493,0.04413587386144747,dynamic,standard,,n/a,0.001,0.01,False,,0.0028420000000002332,1.0
2014-09-30,Proposed Strategy,optimal,True,0.04307773360511701,1.0,0.9999999989617748,1.0382251758495783e-09,0.0,0.24999999974940432,0.2553495087360392,0.0002553495087360392,True,0.0,0.07607884922125271,0.10760359211502929,ewma,2.119060568274711e-06,2.1190605682751738e-06,False,0.03,252,21,200,20,20,63,252,0.051310754937417255,0.04873678753777672,0.055212215454000714,0.9293370047823221,0.07434696038258577,dynamic,ewma,0.10760359211502929,inverse_vt,0.001,0.01,False,0.005656231189005192,0.004468042000000061,
2014-10-31,Equal Weight,,True,,1.0000000000000004,1.0000000000000004,0.0,0.07692307692307694,0.07692307692307694,0.011817424020165043,1.1817424020165043e-05,True,0.0,0.07141205031256707,,ewma,4.470238220225231e-06,4.470238220224696e-06,False,0.03,252,21,200,20,20,63,252,,0.06050349929818772,0.0557252882768122,1.0857458286736899,0.05428729143368449,dynamic,standard,,n/a,0.001,0.01,False,,,
2014-10-31,Minimum Variance,optimal,True,0.0005947670817769747,1.0,1.0,0.0,1.5702007658069103e-07,0.24999982773413626,0.031709025487541405,3.17090254875414e-05,True,0.0,0.02438784700987306,,sample,1.4394161597608895e-05,1.4394161597608956e-05,False,0.03,252,21,200,252,20,63,252,,0.06050349929818772,0.0557252882768122,1.0857458286736899,0.05428729143368449,dynamic,standard,,n/a,0.001,0.01,False,,0.0025292499999998164,
2014-10-31,Traditional MVO,optimal,True,0.17159561830116887,1.0,1.0,0.0,0.0,0.24999999994656907,0.013163533077846066,1.3163533077846067e-05,True,0.0,0.07518414585774207,,sample,1.4394161597608895e-05,1.4394161597608956e-05,False,0.03,252,21,200,252,20,63,252,,0.06050349929818772,0.0557252882768122,1.0857458286736899,0.05428729143368449,dynamic,standard,,n/a,0.001,0.01,False,,0.002985457999999941,1.0
2014-10-31,Proposed Strategy,optimal,True,0.03914399595752627,1.0,0.9999999991914008,8.085992072262148e-10,0.0,0.2499999993706947,0.19996115016896998,0.00019996115016897,True,0.0,0.08248670701763676,0.08248670773449975,ewma,4.470238220225231e-06,4.470238220224696e-06,False,0.03,252,21,200,20,20,63,252,0.06755668859542241,0.06050349929818772,0.0557252882768122,1.2123165385854695,0.09698532308683756,dynamic,ewma,0.08248670773449975,inverse_vt,0.001,0.01,False,0.007999999930474809,0.004575834000000167,
2014-11-28,Equal Weight,,True,,1.0000000000000004,1.0000000000000004,0.0,0.07692307692307694,0.07692307692307694,0.009993763976812356,9.993763976812357e-06,True,0.0,0.06208387759764221,,ewma,2.204820124902653e-06,2.2048201249024956e-06,False,0.03,252,21,200,20,20,63,252,,0.06479636536936267,0.05528211924583845,1.1721034984424994,0.05860517492212497,dynamic,standard,,n/a,0.001,0.01,False,,,
2014-11-28,Minimum Variance,optimal,True,0.0005704426310802346,0.9999999999999999,0.9999999999999999,0.0,1.931630825735556e-07,0.24999985649755693,0.04529457927408327,4.5294579274083274e-05,True,0.0,0.023883940861596408,,sample,1.367847243035767e-05,1.3678472430359666e-05,False,0.03,252,21,200,252,20,63,252,,0.06479636536936267,0.05528211924583845,1.1721034984424994,0.05860517492212497,dynamic,standard,,n/a,0.001,0.01,False,,0.002564875000000022,
2014-11-28,Traditional MVO,optimal,True,0.20510652810378327,1.0,1.0,0.0,0.0,0.24999999989663402,0.0035925908535502514,3.5925908535502515e-06,True,0.0,0.07316389584245243,,sample,1.367847243035767e-05,1.3678472430359666e-05,False,0.03,252,21,200,252,20,63,252,,0.06479636536936267,0.05528211924583845,1.1721034984424994,0.05860517492212497,dynamic,standard,,n/a,0.001,0.01,False,,0.002811750000000224,1.0
