Date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,SHY,LQD,HYG,GLD,DBC,VNQ,BIL
2021-05-05,387.3056640625,318.95013427734375,208.66688537597656,66.46028137207031,47.46605682373047,117.84317016601562,99.14173126220705,75.27295684814453,108.12416076660156,66.02339935302734,167.27000427246094,16.062746047973633,79.86265563964844,77.31543731689453
2021-05-06,390.3985290527344,321.3540954589844,208.84519958496097,67.00809478759766,47.91753005981445,118.03718566894533,99.18506622314452,75.27295684814453,108.3297882080078,66.00070190429688,170.05999755859375,16.14105987548828,80.30899047851562,77.31543731689453
2021-05-07,393.2398376464844,323.96173095703125,211.4722900390625,67.76657104492188,48.41325378417969,117.45513916015624,99.21971893310548,75.29911041259766,108.37091064453124,66.0460433959961,171.58999633789062,16.297683715820312,81.36699676513672,77.30696868896484
2021-05-10,389.3457946777344,315.7802734375,206.0961151123047,67.4041976928711,47.54573059082031,116.26564025878906,99.02045440673828,75.27295684814453,107.78690338134766,65.89478302001953,172.11000061035156,16.184566497802734,81.34220123291016,77.30696868896484
2021-05-11,385.87103271484375,315.3441162109375,205.4393310546875,66.519287109375,47.41294479370117,115.6076202392578,98.8557357788086,75.26422119140625,107.39212036132812,65.82673645019531,172.13999938964844,16.358592987060547,80.31726837158203,77.30696868896484
2021-05-12,377.6730651855469,307.1820373535156,198.7683563232422,65.45740509033203,46.10280990600586,114.39283752441406,98.37911224365234,75.25552368164062,106.8080825805664,65.50909423828125,170.42999267578125,16.341190338134766,78.28390502929688,77.29852294921875
2021-05-13,382.2098693847656,309.5570373535156,202.42755126953125,65.94619750976562,46.04084777832031,114.56999206542967,98.70841979980467,75.27295684814453,107.21112060546876,65.74354553222656,171.1300048828125,15.888718605041504,79.30058288574219,77.29852294921875
2021-05-14,388.0787963867187,316.3910217285156,207.37213134765625,67.05021667480469,46.87296295166016,115.64137268066406,98.9250717163086,75.27295684814453,107.7951431274414,65.95532989501953,172.69000244140625,16.01923942565918,80.24287414550781,77.29852294921875
2021-05-17,387.0913391113281,314.4716796875,207.6536102294922,66.92381286621094,46.82870101928711,115.3967056274414,98.82975769042967,75.27295684814453,107.6717529296875,65.83432006835938,174.6999969482422,16.219371795654297,80.32552337646484,77.30696868896484
2021-05-18,383.7563171386719,312.3487548828125,206.07733154296875,67.06707000732422,47.45721435546875,115.10143280029295,98.82975769042967,75.28169250488281,107.31806182861328,65.67545318603516,175.0399932861328,16.14105987548828,80.34204864501953,77.30696868896484
2021-05-19,382.7502136230469,312.7073974609375,204.49169921875,66.4771499633789,47.315574645996094,114.82308197021484,98.53510284423828,75.25552368164062,107.12887573242188,65.50152587890625,175.16000366210938,15.810406684875488,80.08580780029297,77.29852294921875
2021-05-20,386.8677978515625,318.7561950683594,205.8521423339844,67.3536148071289,47.589988708496094,115.76788330078124,98.9424057006836,75.29041290283203,107.86094665527344,65.78138732910156,175.9600067138672,15.645079612731934,80.98680114746094,77.29852294921875
2021-05-21,386.5510559082031,316.9920349121094,206.3869476318359,67.44632720947266,47.0411491394043,116.13909912109376,98.97705841064452,75.27295684814453,107.9349594116211,65.87969207763672,176.0399932861328,15.793004035949709,80.90412902832031,77.30696868896484
2021-05-24,390.49163818359375,322.32354736328125,207.72866821289065,67.8592758178711,47.43065643310547,116.5693588256836,99.07241821289062,75.29041290283203,108.2310791015625,65.95532989501953,176.35000610351562,16.010540008544922,81.91252899169922,77.29852294921875
2021-05-25,389.6252136230469,322.7693786621094,205.7208251953125,67.87612915039062,47.89982986450195,117.64917755126952,99.4363784790039,75.29041290283203,108.63416290283205,65.962890625,177.9499969482422,15.958328247070312,81.88774108886719,77.29852294921875
2021-05-26,390.3985290527344,323.8938903808594,209.55828857421875,67.83399200439453,48.253910064697266,117.44668579101562,99.32369232177734,75.3078384399414,108.57655334472656,65.98556518554688,177.63999938964844,15.9844331741333,82.25143432617188,77.29852294921875
2021-05-27,390.6033935546875,322.68212890625,211.71620178222656,67.96040344238281,48.26276779174805,116.97428131103516,99.150390625,75.3078384399414,108.24757385253906,65.95532989501953,177.7100067138672,16.236774444580078,82.06130981445312,77.30696868896484
2021-05-28,391.3020629882813,323.70001220703125,211.5755157470703,68.12053680419922,48.57260513305664,116.78868865966795,99.14173126220705,75.3078384399414,108.3380355834961,65.93260192871094,178.3800048828125,16.184566497802734,82.55724334716797,77.30696868896484
2021-06-01,390.95745849609375,322.6240234375,213.97740173339844,68.36492156982422,49.572906494140625,116.7624969482422,99.12352752685548,75.29212188720703,108.35205841064452,66.13066101074219,177.89999389648438,16.471712112426758,84.04508209228516,77.29852294921875
2021-06-02,391.5722351074219,323.2541198730469,214.23074340820312,68.59247589111328,49.6525764465332,117.03284454345705,99.23627471923828,75.30087280273438,108.52509307861328,66.21414947509766,178.77000427246094,16.558727264404297,85.02869415283203,77.29852294921875
2021-06-03,390.1189880371094,319.890380859375,212.4386749267578,68.25537109375,49.12144470214844,116.593505859375,98.98478698730467,75.27471160888672,108.09656524658205,66.07756042480469,175.27000427246094,16.419506072998047,84.7145767211914,77.29852294921875
2021-06-04,393.68695068359375,325.3188171386719,213.358154296875,68.83688354492188,49.564064025878906,118.19024658203124,99.53109741210938,75.30087280273438,108.8630142211914,66.22174072265625,177.16000366210938,16.602231979370117,84.75592803955078,77.30696868896484
2021-06-07,393.3050231933594,326.28826904296875,216.21983337402344,69.06442260742188,49.316192626953125,117.82694244384766,99.45304870605467,75.29212188720703,108.7723159790039,66.24452209472656,177.8699951171875,16.628337860107422,85.75605010986328,77.29006958007812
2021-06-08,393.3888549804687,326.44329833984375,218.50912475585935,69.03071594238281,49.077178955078125,118.65486907958984,99.73926544189452,75.30960083007812,109.1844253540039,66.29000854492188,177.32000732421875,16.79366111755371,86.46690368652344,77.29006958007812
2021-06-09,392.802001953125,326.5208740234375,217.05482482910156,68.84530639648438,48.9355354309082,119.70246887207033,100.05142211914062,75.29212188720703,109.5800552368164,66.3431625366211,176.97999572753906,16.715349197387695,86.58261108398438,77.29006958007812
2021-06-10,394.6278991699219,329.92340087890625,215.44520568847656,69.03495788574219,49.327640533447266,120.42054748535156,100.40702056884766,75.31832122802734,110.07451629638672,66.46453857421875,177.74000549316406,16.776260375976562,87.20254516601562,77.29006958007812
2021-06-11,395.2799377441406,330.78607177734375,217.71922302246097,69.19727325439453,49.15870666503906,120.22623443603516,100.25957489013672,75.30087280273438,110.1651840209961,66.48731231689453,175.74000549316406,16.724050521850586,86.85537719726562,77.29852294921875
2021-06-14,396.16497802734375,333.9559631347656,217.08021545410156,69.31687927246094,49.29207229614258,119.30538940429688,99.9473876953125,75.27471160888672,109.76132202148438,66.42659759521484,174.7100067138672,16.628337860107422,87.19425964355469,77.29006958007812
2021-06-15,395.4383544921875,331.7748107910156,216.4600372314453,69.40229797363281,48.954219818115234,119.16181182861328,99.96470642089844,75.2659912109375,109.84375762939452,66.41902160644531,174.0500030517578,16.558727264404297,86.26026153564453,77.29006958007812
2021-06-16,393.23040771484375,330.5631408691406,215.9996032714844,68.97515869140625,48.287384033203125,119.06037902832033,99.27961730957033,75.1961441040039,109.53057861328124,66.32798767089844,171.11000061035156,16.463010787963867,85.69818878173828,77.29852294921875
2021-06-17,393.1000671386719,334.7604675292969,213.57533264160156,68.49674987792969,48.55412292480469,120.84296417236328,99.63516998291016,75.1961441040039,110.14041900634766,66.37349700927734,165.85000610351562,16.036643981933594,85.59076690673828,77.29006958007812
2021-06-18,387.7970581054687,332.1334533691406,208.7266540527344,67.0786361694336,48.21625518798828,123.1155242919922,100.1988754272461,75.13512420654297,110.71739959716795,66.3431625366211,164.92999267578125,16.201969146728516,84.135986328125,77.29852294921875
2021-06-21,393.3486633300781,334.1976623535156,213.1900329589844,67.95854949951172,48.420745849609375,121.05418395996094,99.87801361083984,75.15250396728516,110.07451629638672,66.4721450805664,166.9499969482422,16.402101516723633,85.87176513671875,77.29006958007812
2021-06-22,395.45159912109375,337.3130187988281,214.15786743164065,67.96710968017578,48.19847869873047,121.34998321533205,100.06011962890624,75.1961441040039,110.25582885742188,66.51763153076172,166.25,16.428203582763672,85.42543029785156,77.29006958007812
2021-06-23,394.9749145507813,337.47796630859375,214.86264038085935,67.53141021728516,48.49188232421875,121.03727722167967,99.86062622070312,75.14381408691406,110.08277893066406,66.44935607910156,166.13999938964844,16.532623291015625,85.27664184570312,77.29006958007812
2021-06-24,397.31146240234375,339.5644836425781,217.89773559570312,68.1806869506836,48.93643569946289,121.23159790039062,99.84329986572266,75.15250396728516,110.29703521728516,66.65423583984375,166.0399932861328,16.59353256225586,85.09269714355469,77.29852294921875
2021-06-25,398.7228088378906,339.147216796875,218.26416015625,68.32588958740234,49.34542465209961,119.97282409667967,99.63516998291016,75.14381408691406,110.00857543945312,66.7225570678711,166.58999633789062,16.5239200592041,85.66706848144531,77.29852294921875
2021-06-28,399.5265808105469,343.271728515625,216.53521728515625,67.89021301269531,49.38987731933594,121.20626068115234,99.9473876953125,75.16997528076172,110.47835540771484,66.71498107910156,166.5800018310547,16.51521873474121,85.4173355102539,77.29006958007812
2021-06-29,399.7415771484375,344.5139465332031,215.50160217285156,67.90730285644531,49.35431289672851,121.40901947021484,99.99940490722656,75.16126251220703,110.61023712158205,66.79842376708984,164.8300018310547,16.59353256225586,85.18424224853516,77.29006958007812
2021-06-30,400.0780334472656,343.9704895019531,215.52981567382812,67.38618469238281,49.034236907958984,121.9496612548828,100.15554809570312,75.1787109375,110.73391723632812,66.80604553222656,165.6300048828125,16.750154495239258,84.73472595214844,77.29006958007812
2021-07-01,402.2931213378906,344.10638427734375,217.42791748046875,67.54849243164062,48.75860977172851,121.9564208984375,100.08346557617188,75.16387939453125,110.63724517822266,66.9369888305664,166.1999969482422,16.811063766479492,85.10100555419922,77.29852294921875
2021-07-02,405.3680114746094,348.0563659667969,215.3606414794922,67.7791519165039,48.70526123046875,122.69239807128906,100.44795989990234,75.19878387451172,110.95105743408205,67.04357147216797,167.2899932861328,16.967689514160156,85.35907745361328,77.29006958007812
2021-07-06,404.629638671875,349.5605163574219,212.23158264160156,67.33493041992188,47.85171890258789,124.13043975830078,100.97731018066406,75.22496795654297,111.35560607910156,67.00547790527344,168.1199951171875,16.506515502929688,85.98339080810547,77.28160095214844
2021-07-07,406.0596923828125,350.298095703125,210.25828552246097,67.70227813720703,47.79837417602539,125.23017120361328,101.27237701416016,75.23369598388672,111.73542785644533,67.02833557128906,168.75999450683594,16.306385040283203,86.28306579589844,77.28160095214844
2021-07-08,402.7511596679687,348.1824645996094,208.3226318359375,66.8309097290039,46.80257797241211,125.7208023071289,101.53269958496094,75.26860809326172,111.79322814941406,66.88367462158203,168.64999389648438,16.445606231689453,86.04166412353516,77.29006958007812
2021-07-09,407.0503234863281,350.3562927246094,212.72021484375,67.96710968017578,47.61166000366211,123.95287322998048,101.0207061767578,75.24240112304688,111.32257080078124,66.99788665771484,169.2100067138672,16.637039184570312,87.45682525634766,77.29006958007812
2021-07-12,408.5084228515625,351.7247619628906,212.89877319335935,68.2575454711914,47.65612030029297,123.7920913696289,100.96865844726562,75.22496795654297,111.26478576660156,66.97502899169922,169.0,16.66314125061035,88.20602416992188,77.29006958007812
2021-07-13,407.1158447265625,351.7247619628906,208.88638305664065,67.89875030517578,47.70057678222656,122.84467315673828,100.65623474121094,75.16387939453125,110.8519058227539,66.77711486816406,169.22000122070312,16.802364349365234,86.97400665283203,77.29006958007812
2021-07-14,407.7232666015625,352.35552978515625,205.66336059570312,68.05253601074219,47.90507125854492,124.24040222167967,101.0901107788086,75.21627044677734,111.36387634277344,66.88367462158203,171.0399932861328,16.637039184570312,87.58169555664062,77.28160095214844
2021-07-15,406.3307189941406,349.8808288574219,204.49819946289065,67.40326690673828,48.02064895629883,125.61083984375,101.5153579711914,75.22496795654297,111.60335540771484,66.83800506591797,171.07000732421875,16.55002212524414,87.72322082519531,77.29006958007812
2021-07-16,403.1435852050781,347.0469970703125,201.9798889160156,66.90778350830078,47.6472282409668,125.37393188476562,101.49799346923828,75.21627044677734,111.44642639160156,66.74664306640625,169.41000366210938,16.55002212524414,87.66493225097656,77.29006958007812
